Date,Amgen Inc. (AMGN),Teva Pharmaceutical Industries Limited (TEVA),Medtronic plc (MDT),Novartis AG (NVS),UnitedHealth Group Incorporated (UNH)
11/14/2007,47.578715,36.540896,38.539568,36.585136,47.450086
11/13/2007,48.297317,36.965791,38.6965,36.439738,47.682683
11/12/2007,48.350548,36.181369,38.291779,35.726589,47.092241
11/9/2007,48.155371,36.712488,38.02747,36.072777,46.224469
11/8/2007,49.707911,36.491869,37.986172,36.467431,44.98991
11/7/2007,49.858731,36.205884,37.631007,36.42589,44.59628
11/6/2007,51.358041,36.606263,38.53131,36.64745,44.363683
11/5/2007,50.976559,36.124172,38.622163,36.398194,43.943215
11/2/2007,50.231339,36.001608,38.721281,36.42589,43.782185
11/1/2007,50.781385,35.575896,38.655203,36.605907,43.433288
10/31/2007,51.553218,35.877524,39.18382,36.813619,43.970056
10/30/2007,50.621695,35.820459,38.770837,36.495127,42.851794
10/29/2007,50.382159,36.268829,39.456391,36.142016,42.896524
10/26/2007,50.728153,36.309589,39.497688,36.100473,42.932309
10/25/2007,50.843486,36.334044,39.390312,35.78198,43.415396
10/24/2007,51.570962,36.032416,39.068186,35.955074,43.361721
10/23/2007,51.18948,36.456327,39.67114,36.072777,43.692726
10/22/2007,49.787756,36.146546,38.820396,36.086625,43.057554
10/19/2007,49.63694,36.211761,39.21686,36.412042,42.449219
10/18/2007,50.311184,36.880239,40.422769,36.896706,43.030713
10/17/2007,50.045035,37.010673,41.067025,36.619755,43.478018
10/16/2007,50.373286,36.757955,41.546083,36.75823,43.388558
10/15/2007,51.162863,36.920999,41.298294,37.0698,43.773241
10/12/2007,51.606446,36.872085,46.52666,37.055952,44.453142
10/11/2007,51.304813,36.578608,46.617513,37.339826,44.14003
10/10/2007,51.118505,36.081327,46.956159,37.443683,44.131086
10/9/2007,50.639438,35.771548,46.799227,37.409063,43.379614
10/8/2007,50.195855,36.016112,46.584477,37.332901,42.771279
10/5/2007,50.426517,35.738939,46.171494,37.596004,42.672872
10/4/2007,49.140125,35.738939,47.080055,37.71371,42.386597
10/3/2007,49.255458,36.12209,46.947901,37.769098,42.091374
10/2/2007,49.716785,36.529697,47.257638,38.122211,42.842846
10/1/2007,50.045035,36.627521,47.686204,38.19837,43.066498
9/28/2007,50.186982,36.252524,46.491164,38.052972,43.325936
9/27/2007,50.178111,36.448174,47.010389,37.852183,44.06846
9/26/2007,49.752272,36.219915,46.92797,38.136059,44.113193
9/25/2007,48.687672,36.032416,46.367538,38.122211,44.265275
9/24/2007,49.05141,35.853068,46.92797,38.136059,44.336846
9/21/2007,49.166739,35.266114,46.62303,38.149904,44.649958
9/20/2007,49.069154,35.575896,46.647754,38.537636,44.560498
9/19/2007,49.503863,36.081327,46.334573,38.343771,44.587335
9/18/2007,49.690167,35.828613,45.625791,38.04605,44.819932
9/17/2007,49.202227,35.290573,44.677999,37.630623,44.685743
9/14/2007,49.96519,35.51068,44.908768,37.6237,44.649958
9/13/2007,50.674922,35.347637,44.8758,37.907574,44.327898
9/12/2007,49.361917,35.877524,44.776901,37.596004,44.256331
9/11/2007,47.800506,35.339483,44.908768,37.29136,44.34579
9/10/2007,45.280955,35.282419,44.438991,36.792848,43.943215
9/7/2007,45.156752,35.372093,44.373059,36.972868,44.005838
9/6/2007,46.141503,35.461767,44.554376,36.924402,44.372627
9/5/2007,46.416526,35.657419,44.216469,36.799774,44.095301
9/4/2007,45.547104,35.567745,44.051635,36.820544,44.900447
8/31/2007,44.45589,35.05416,43.548894,36.453586,44.739417
8/30/2007,44.429276,34.899271,43.334612,36.162787,43.880593
8/29/2007,44.526861,34.589489,43.796143,36.522822,43.558533
8/28/2007,43.480005,33.774276,43.656036,36.142016,43.504859
8/27/2007,44.287326,34.181882,44.249433,36.709764,44.005838
8/24/2007,44.597836,34.043295,44.455474,36.5159,44.381575
8/23/2007,44.580093,33.301451,44.142294,36.391272,43.495911
8/22/2007,43.737284,33.440039,43.38406,36.225101,43.522751
8/21/2007,43.684056,33.342214,43.565377,36.155864,44.336846
8/20/2007,44.171997,33.440039,43.697244,36.176634,44.327898
8/17/2007,44.429276,33.627537,43.721968,36.460508,44.55155
8/16/2007,43.834873,33.2933,43.194502,35.899683,43.710618
8/15/2007,44.881729,34.638403,43.392303,36.121243,43.943215
8/14/2007,45.52936,34.964486,43.507686,36.578214,43.370666
8/13/2007,45.476129,35.168289,43.482959,37.104418,43.871648
8/10/2007,44.429276,35.323182,43.730211,37.762176,42.476056
8/9/2007,45.236597,35.01177,44.043392,38.018354,41.447258
8/8/2007,46.132633,35.630007,44.471958,38.752273,42.556571
8/7/2007,45.591461,35.223271,44.27416,38.059897,42.932309
8/6/2007,45.928585,34.572496,43.936252,37.949117,43.388558
8/3/2007,45.156752,34.360995,42.576378,37.035182,42.493949
8/2/2007,45.635819,35.28835,43.614825,37.20135,43.263314
8/1/2007,46.212478,34.653841,43.202743,37.360596,42.932309
7/31/2007,47.676304,34.18203,41.760453,37.353674,43.325936
7/30/2007,49.849858,34.434207,42.139572,36.986713,43.782185
7/27/2007,49.344173,34.385398,41.875839,36.820544,43.952163
7/26/2007,49.823244,34.849076,41.966495,37.049027,44.91834
7/25/2007,50.71041,35.215138,42.543411,37.596004,45.812949
7/24/2007,50.071649,35.337157,42.617586,37.852183,45.625082
7/23/2007,50.391029,35.475448,43.004945,37.86603,45.777164
7/20/2007,49.840987,34.897885,42.78242,38.073745,45.911357
7/19/2007,49.299816,35.499851,42.92253,37.6237,46.421284
7/18/2007,49.503863,35.768298,42.798903,36.945172,47.933176
7/17/2007,49.317559,35.670679,42.971977,37.478302,47.414301
7/16/2007,49.707911,35.337157,43.23571,38.392237,47.369571
7/13/2007,50.506362,35.434775,43.466478,38.039124,47.396408
7/12/2007,49.63694,35.125656,43.845594,38.62072,47.494816
7/11/2007,48.909464,34.263376,43.573618,38.28838,45.991872
7/10/2007,48.164244,33.653273,43.367576,38.080668,46.117117
7/9/2007,48.394906,33.653273,43.812626,38.19837,46.492854
7/6/2007,48.634441,33.710216,43.969217,38.309153,47.432194
7/5/2007,48.669929,33.571927,43.606585,38.392237,46.922266
7/3/2007,48.962692,33.742755,43.540653,38.793814,46.644936
7/2/2007,49.007053,33.954259,43.88268,39.036147,46.716507
6/29/2007,49.05141,33.555657,42.641107,38.82151,45.750327
6/28/2007,49.069154,33.376693,42.591772,38.752273,46.609151
6/27/2007,49.237714,33.555657,42.493104,38.413008,46.296039
6/26/2007,48.882847,33.344156,42.48488,38.26761,46.331824
6/25/2007,49.557095,33.05944,42.032652,38.39916,46.072387
6/22/2007,49.64581,32.929285,42.435548,38.392237,45.893464
6/21/2007,50.807999,32.579492,42.583551,38.191448,46.313932
6/20/2007,51.18948,32.197163,42.386213,38.440704,46.072387
6/19/2007,51.570962,32.351721,43.274228,38.440704,47.181704
6/18/2007,51.996801,32.603898,43.060445,38.565331,47.298001
6/15/2007,52.369409,32.538819,43.093336,38.745348,47.324841
6/14/2007,51.659677,32.319182,42.731553,38.052972,47.369571
6/13/2007,51.579832,32.579492,42.698663,37.942192,47.512709
6/12/2007,50.976559,32.359855,42.51777,37.6237,47.405356
6/11/2007,50.932201,32.278509,42.501325,38.059897,47.584275
6/8/2007,50.896714,31.627733,42.879556,38.142982,48.013688
6/7/2007,50.249083,31.709079,42.476659,38.302228,47.736361
6/6/2007,50.825742,31.969389,43.208448,38.828435,48.282073
6/5/2007,51.109635,32.156487,43.241338,38.911519,48.935138
6/4/2007,50.488618,32.221566,43.759347,39.015374,49.382442
6/1/2007,50.515232,32.099545,43.88268,38.994604,49.391387
5/31/2007,50.080523,31.888044,43.718233,38.897671,48.99776
5/30/2007,49.024793,32.067005,43.578454,38.987681,48.818837
5/29/2007,48.448137,32.408664,43.578454,38.869976,48.818837
5/25/2007,48.394906,32.563222,43.668901,38.856128,48.6757
5/24/2007,48.41265,32.47374,43.636011,38.828435,48.496778
5/23/2007,48.56347,32.864209,43.562009,38.669186,48.246288
5/22/2007,47.871478,33.010634,41.769537,38.426856,48.210503
5/21/2007,48.066655,32.994364,41.580423,38.406085,47.861606
5/18/2007,47.942453,32.571359,42.139543,39.26463,47.834768
5/17/2007,47.623072,32.742187,42.312212,39.583122,47.995798
5/16/2007,48.199732,32.913015,42.978223,39.770064,48.129988
5/15/2007,47.915835,32.433067,43.504453,39.783912,47.128026
5/14/2007,49.743399,32.52255,43.989572,39.742371,47.262219
5/11/2007,49.947446,32.498146,43.923792,39.728523,47.942121
5/10/2007,50.86123,31.277941,43.356451,39.451572,47.432194
5/9/2007,55.980175,31.165679,44.071794,40.24088,47.494816
5/8/2007,55.589823,31.368528,43.932016,40.254727,47.512709
5/7/2007,56.565704,31.563264,44.121129,40.538601,47.637953
5/4/2007,56.547964,31.766113,44.145795,40.607841,47.924228
5/3/2007,56.69878,31.831023,44.417134,40.178566,47.584275
5/2/2007,57.727893,32.115013,44.4418,40.517831,48.121043
5/1/2007,57.754507,31.603833,44.236242,40.026245,47.190649
4/30/2007,56.902828,31.084541,43.520898,40.220109,47.467979
4/27/2007,56.130995,31.652515,44.071794,40.870941,47.548494
4/26/2007,55.492234,31.725541,44.458246,40.684,47.154863
4/25/2007,54.729271,30.605818,44.055352,40.413973,47.360623
4/24/2007,54.312305,29.948587,43.825124,40.407051,48.51467
4/23/2007,55.172854,29.340041,43.216672,39.770064,48.264181
4/20/2007,54.97768,29.867448,43.035779,40.040093,47.593223
4/19/2007,55.288186,30.143323,42.54244,39.610818,46.564421
4/18/2007,53.238832,30.256918,42.690439,39.389258,48.496778
4/17/2007,53.318677,30.192005,42.797331,39.368487,48.863567
4/16/2007,52.919455,29.972928,42.26288,39.236934,48.174718
4/13/2007,52.369409,30.135207,41.761316,39.029222,47.369571
4/12/2007,51.136249,30.102751,41.901094,38.406085,47.521653
4/11/2007,49.982934,30.516564,41.11997,38.142982,47.539546
4/10/2007,50.674922,30.824895,40.675966,38.419933,48.523618
4/9/2007,50.737024,30.678843,40.248403,38.28838,49.096168
4/5/2007,51.748396,30.751869,40.396406,38.606872,49.498743
4/4/2007,50.28457,30.816779,40.495073,38.350694,49.257198
4/3/2007,49.441762,30.792438,40.61841,38.142982,48.854623
4/2/2007,49.282072,30.354284,40.083955,38.357619,48.067365
3/30/2007,49.574838,30.370512,40.248033,37.82449,47.387464
3/29/2007,49.530481,29.899902,40.174198,39.389258,47.271164
3/28/2007,49.432892,29.770079,39.92808,38.959985,49.006707
3/27/2007,49.867601,29.867448,39.936286,39.209241,49.936589
3/26/2007,50.692666,30.216349,40.879729,39.721598,50.857535
3/23/2007,51.473373,30.216349,40.95356,39.548504,50.526708
3/22/2007,53.646931,29.997272,40.846912,39.520811,49.79353
3/21/2007,53.76226,30.281259,40.822299,40.040093,49.203411
3/20/2007,52.724277,29.680828,40.494147,39.389258,48.37188
3/19/2007,52.466998,29.648371,40.346478,39.278478,48.550704
3/16/2007,52.608945,29.656484,40.092158,39.541581,47.504586
3/15/2007,53.238832,29.429294,40.469537,39.022299,48.327174
3/14/2007,53.842105,29.50232,40.715651,39.119232,47.719173
3/13/2007,53.575956,29.047938,40.403904,38.84228,47.388349
3/12/2007,53.833235,29.697053,40.723854,39.119232,47.629762
3/9/2007,53.992925,29.6646,40.95356,38.959985,47.388349
3/8/2007,55.15511,29.680828,40.95356,39.257707,47.683411
3/7/2007,55.022037,29.372497,40.674633,39.133079,48.103645
3/6/2007,55.270443,29.234558,40.609,39.361562,48.264586
3/5/2007,55.14624,28.179746,40.280846,37.076032,47.352584
3/2/2007,54.782502,28.155405,40.321867,37.26606,48.443411
3/1/2007,54.738144,28.244659,41.142251,37.395008,47.15588
2/28/2007,57.009291,28.853205,41.314531,37.618972,46.655171
2/27/2007,57.000417,28.812633,40.969968,37.544317,46.234934
2/26/2007,58.730388,30.435422,41.773944,38.765932,47.576114
2/23/2007,58.757009,30.532792,42.126709,39.804307,47.415172
2/22/2007,59.209458,30.622046,42.044672,39.288512,48.032117
2/21/2007,59.803865,31.108882,42.676368,39.478541,47.862232
2/20/2007,58.863464,30.930374,44.743736,39.831452,48.121527
2/16/2007,59.200592,30.597702,44.407379,40.204726,48.237764
2/15/2007,60.575695,30.269901,44.349952,40.516916,47.933763
2/14/2007,61.037025,30.723138,44.776552,40.387966,46.172346
2/13/2007,61.037025,29.905691,44.645287,39.817878,46.145523
2/12/2007,60.761999,28.618815,43.96437,39.621064,46.154463
2/9/2007,61.258817,28.327447,44.120242,39.62785,45.492816
2/8/2007,61.906444,28.254604,44.218691,39.817878,45.8147
2/7/2007,62.101622,28.181762,43.677237,40.109709,45.82364
2/6/2007,61.799988,28.230325,43.677237,40.123283,45.59117
2/5/2007,61.959672,28.367914,43.734664,39.621064,46.789291
2/2/2007,61.613678,28.58644,44.054613,39.743226,47.307878
2/1/2007,61.649165,28.67547,43.759275,39.695719,47.209525
1/31/2007,62.429875,28.408381,43.849517,39.152777,46.726699
1/30/2007,62.394388,28.1332,43.578789,39.044189,46.681994
1/29/2007,62.075008,28.1332,43.242432,39.125632,46.252817
1/26/2007,63.432371,28.011798,43.595197,39.050977,46.082935
1/25/2007,66.404375,27.841834,43.800293,39.539621,46.58364
1/24/2007,66.661654,28.10892,43.841312,39.600702,46.315405
1/23/2007,66.182584,28.295072,43.34088,39.498903,46.020347
1/22/2007,67.291542,28.076545,43.628013,38.942389,46.664111
1/19/2007,65.872077,27.65568,44.11204,39.736438,47.567174
1/18/2007,65.375266,27.461436,44.415581,39.3971,48.103645
1/17/2007,65.588184,26.611614,44.546842,40.401539,49.757768
1/16/2007,65.206703,26.627801,44.719122,39.973976,49.847179
1/12/2007,65.002652,26.490209,44.071021,39.492114,49.266
1/11/2007,63.796112,26.409275,44.259709,39.363167,48.684824
1/10/2007,63.024275,26.619706,44.473008,39.207072,47.236351
1/9/2007,63.228319,26.563051,44.177669,39.057763,47.102231
1/8/2007,62.926686,26.611614,44.054613,39.505688,47.674467
1/5/2007,63.432371,26.069344,43.775683,40.211511,46.985995
1/4/2007,63.281554,25.608011,43.644421,40.028269,47.307878
1/3/2007,60.682157,25.300457,43.127579,39.458181,47.003878
12/29/2006,60.602309,25.154773,43.808496,38.983108,48.041056
12/28/2006,60.80636,25.259988,43.554702,39.179924,47.978468
12/27/2006,60.735385,25.518983,43.652945,39.179924,47.728116
12/26/2006,60.939436,25.583732,43.751188,39.078125,47.593996
12/22/2006,60.957177,25.397579,43.571076,39.152777,47.790704
12/21/2006,61.409633,25.42186,43.964051,39.268153,48.219881
12/20/2006,61.613678,25.616105,44.463457,39.566769,47.889058
12/19/2006,62.367774,25.478514,44.520765,39.8586,46.789291
12/18/2006,62.145983,25.680853,44.316091,39.648209,45.063639
12/15/2006,62.296799,26.012689,44.455268,39.770371,44.786461
12/14/2006,62.145983,25.939847,44.160536,39.804307,44.437755
12/13/2006,61.959672,25.777977,44.299716,39.417462,44.446694
12/12/2006,61.808855,25.78607,44.340651,39.593917,44.741756
12/11/2006,62.004033,26.045064,44.144162,39.376741,44.786461
12/8/2006,61.995159,26.093626,43.743002,39.152777,44.625519
12/7/2006,61.391886,26.053156,43.82487,39.383526,44.24999
12/6/2006,62.004033,26.360712,43.865808,39.152777,43.82081
12/5/2006,61.267683,26.31215,43.47283,39.288512,43.704577
12/4/2006,61.347532,26.093626,43.677505,39.08491,43.731399
12/1/2006,61.551576,25.931755,42.703256,39.247793,43.659871
11/30/2006,63.024275,25.947942,42.678696,39.641424,43.883401
11/29/2006,64.248562,26.344525,43.169913,39.573557,42.524339
11/28/2006,63.663036,26.223123,43.104419,39.064551,42.327631
11/27/2006,63.769491,26.514489,43.243596,39.899321,41.290453
11/24/2006,64.319537,26.627801,43.759376,39.865388,41.764335
11/22/2006,64.479227,26.35262,44.103228,39.804307,41.630219
11/21/2006,64.745379,26.101719,43.841245,39.566769,41.424572
11/20/2006,64.692145,25.680853,40.075238,39.471755,41.853749
11/17/2006,64.32841,25.235708,39.878749,39.559984,42.247161
11/16/2006,64.266309,25.292363,39.960621,39.512476,42.577984
11/15/2006,65.304292,24.984809,39.567646,39.539621,42.881985
11/14/2006,64.887322,24.847218,40.083424,39.227431,42.417042
11/13/2006,64.496967,25.300457,40.034304,39.566769,41.800101
11/10/2006,65.171215,25.583732,40.083424,40.286166,41.227864
11/9/2006,65.233317,25.600727,40.132547,40.218297,40.476804
11/8/2006,66.324534,26.456508,40.484587,41.012348,42.91775
11/7/2006,66.723756,26.480727,40.533707,41.562076,44.321518
11/6/2006,66.635041,26.884396,40.599204,41.555288,43.284339
11/3/2006,66.422123,26.141646,40.124358,41.277031,42.765752
11/2/2006,66.794731,25.988249,40.050675,41.344898,43.472104
11/1/2006,66.785857,26.157793,39.837815,41.107362,43.185986
10/31/2006,67.344776,26.617976,39.854189,41.21595,43.615163
10/30/2006,67.868201,26.311186,39.870564,40.991989,43.838693
10/27/2006,66.998775,26.84403,39.846001,41.13451,44.178459
10/26/2006,67.406877,27.142745,39.919684,41.249884,44.142694
10/25/2006,66.918933,27.118526,40.107987,41.222738,43.481047
10/24/2006,66.484224,26.957057,40.132547,40.937694,44.562931
10/23/2006,65.091374,27.078159,39.723198,41.059855,45.278226
10/20/2006,65.605925,27.239628,39.657701,41.141296,45.331874
10/19/2006,64.807481,26.916691,39.362972,40.781599,45.287169
10/18/2006,64.213074,28.055039,39.379343,39.274939,42.91775
10/17/2006,63.68965,28.725132,39.829629,39.00347,41.782218
10/16/2006,64.257435,28.644396,39.813255,39.050977,42.506456
10/13/2006,64.958297,28.555588,39.805066,38.745573,43.58834
10/12/2006,65.730127,28.805865,40.132547,39.186713,44.366223
10/11/2006,65.180089,28.749351,40.189855,39.213858,44.795401
10/10/2006,65.410754,28.862378,40.476398,39.186713,44.393049
10/9/2006,65.579311,28.491003,40.353595,39.369953,45.349757
10/6/2006,65.659159,28.668615,40.353595,39.288512,46.04717
10/5/2006,66.29792,28.273021,40.263538,39.566769,45.305049
10/4/2006,64.736506,27.780544,40.050675,39.722864,44.312578
10/3/2006,63.281554,26.94091,38.593397,39.763586,44.330461
10/2/2006,62.367774,27.166967,38.144162,39.7568,44.196342
9/29/2006,63.458985,27.522195,37.931795,39.661783,43.990695
9/28/2006,63.476732,27.497976,37.858284,39.994335,44.223164
9/27/2006,64.000156,27.029718,37.547905,39.750012,43.883401
9/26/2006,62.766996,27.328432,37.801108,39.641424,43.472104
9/25/2006,63.183965,27.263847,37.956301,39.431034,43.650928
9/22/2006,62.891199,26.779441,38.062481,39.62785,43.785048
9/21/2006,63.884827,26.650267,38.577061,39.369953,44.965286
9/20/2006,62.971047,27.578709,38.822098,39.369953,46.073992
9/19/2006,61.613678,28.022745,37.972637,38.786294,46.377993
9/18/2006,61.888704,28.29724,37.99714,38.928815,46.5747
9/15/2006,61.89757,28.264946,37.735767,38.725213,46.681994
9/14/2006,61.72014,28.571736,37.907292,38.759146,46.324348
9/13/2006,61.347532,28.781646,37.866453,38.77272,46.538935
9/12/2006,61.356405,28.337606,38.536222,38.725213,46.968112
9/11/2006,60.584569,27.804763,38.266679,38.494463,46.13658
9/8/2006,60.265188,27.901646,38.11149,38.114404,45.510699
9/7/2006,60.620056,27.812838,38.176835,37.883655,44.893754
9/6/2006,60.761999,27.917793,38.22584,38.236566,45.081519
9/5/2006,61.445121,28.442561,38.005306,38.718425,45.331874
9/1/2006,60.673284,28.29724,38.315688,38.915241,46.315405
8/31/2006,60.353903,28.063111,38.307521,38.765932,46.449524
8/30/2006,60.540208,28.111552,38.021643,39.139203,46.2707
8/29/2006,60.841847,27.909718,37.556072,39.023829,45.626932
8/28/2006,60.557955,28.006598,37.523399,38.670918,45.895171
8/25/2006,59.901447,28.547516,37.686758,38.426594,45.492816
8/24/2006,59.537712,28.20036,37.735767,38.738787,45.743169
8/23/2006,59.724016,27.691736,37.008823,38.548756,44.384106
8/22/2006,59.209458,27.958159,37.049662,38.650559,44.384106
8/21/2006,59.448997,27.457607,37.221187,38.698066,44.312578
8/18/2006,59.715143,27.72403,37.188515,38.833801,44.25893
8/17/2006,59.369149,27.958159,36.347221,38.691277,43.847636
8/16/2006,59.094129,28.063111,35.36707,38.759146,43.042927
8/15/2006,58.277938,27.635222,35.326231,38.433383,43.033987
8/14/2006,58.277938,27.764396,34.689135,37.788641,42.613749
8/11/2006,58.907825,27.861276,35.171042,37.632546,42.533279
8/10/2006,59.360282,27.967848,35.448751,37.686838,42.38128
8/9/2006,59.688529,28.153118,35.571268,37.951521,43.793987
8/8/2006,59.457864,28.781427,35.024019,37.530743,44.187399
8/7/2006,60.21196,27.355647,35.775466,37.632546,43.355871
8/4/2006,61.028152,27.637582,35.628443,38.087257,43.418459
8/3/2006,62.917813,27.557028,36.200198,37.713986,42.712103
