Date,Sirius XM Holdings Inc. (SIRI),Comcast Corporation (CMCSA),McDonald's Corporation (MCD),FedEx Corporation (FDX),"Wal-Mart Stores, Inc. (WMT)"
8/10/2015,3.932163,28.855552,94.139506,167.361647,68.383106
8/7/2015,3.922208,28.549765,93.694334,164.980657,68.163068
8/6/2015,3.892344,28.520642,94.101618,167.559252,69.636348
8/5/2015,3.902299,29.030288,94.52785,169.228904,70.325154
8/4/2015,3.932163,30.452437,93.902713,168.043346,68.65097
8/3/2015,3.942118,30.680562,94.16792,168.754684,68.584457
7/31/2015,3.942118,30.292262,94.584678,169.357345,68.394423
7/30/2015,3.952073,30.267994,93.931127,169.209156,68.565456
7/29/2015,3.932163,30.326238,93.021842,169.82169,68.631969
7/28/2015,3.942118,30.292262,92.188332,167.391284,68.50844
7/27/2015,3.82266,29.661275,90.966479,162.757731,67.824305
7/24/2015,3.862479,30.175771,91.023307,162.135306,68.014347
7/23/2015,3.872434,30.321385,91.961006,164.852216,68.89802
7/22/2015,3.832615,31.306696,92.425126,166.472482,69.515643
7/21/2015,3.832615,31.195058,92.178859,168.507692,69.116559
7/20/2015,3.812705,31.219329,92.339876,168.161913,69.458627
7/17/2015,3.842569,31.195058,92.34935,168.181661,69.734182
7/16/2015,3.862479,31.219329,92.690333,167.450575,70.152266
7/15/2015,3.82266,30.942665,93.836411,167.094906,69.981232
7/14/2015,3.812705,30.695124,93.56173,169.179518,70.114258
7/13/2015,3.80275,30.928104,93.230221,168.912762,70.199771
7/10/2015,3.713157,30.670854,92.491427,166.43297,69.477634
7/9/2015,3.693247,30.098111,91.392703,165.691995,69.154567
7/8/2015,3.623563,29.942791,90.77704,164.980657,69.420618
7/7/2015,3.693247,30.340799,91.572669,168.290338,70.114258
7/6/2015,3.663382,30.14665,90.597082,166.719474,68.917021
7/2/2015,3.713157,30.258286,91.089608,169.070841,68.280398
7/1/2015,3.733066,30.214602,90.701271,167.766717,68.299398
6/30/2015,3.713157,29.19046,90.04772,168.349614,67.396724
6/29/2015,3.693247,29.1128,90.398176,168.962164,67.862313
6/26/2015,3.842569,29.617591,92.150445,171.570397,68.527448
6/25/2015,3.80275,29.429067,90.729685,170.720744,68.280398
6/24/2015,3.792795,29.177702,91.534781,171.333279,68.774491
6/23/2015,3.842569,29.371058,92.046255,173.161025,68.955029
6/22/2015,3.862479,29.472573,91.752634,174.158866,69.164071
6/19/2015,3.852524,29.25021,91.004366,173.822961,69.116559
6/18/2015,3.852524,29.235708,91.089608,176.243478,69.344609
6/17/2015,3.752976,28.819989,90.189797,174.603448,69.107062
6/16/2015,3.743021,28.462278,89.630961,179.938481,68.745987
6/15/2015,3.752976,28.201244,89.3184,180.215111,68.34691
6/12/2015,3.792795,28.162572,90.038246,181.172129,68.822004
6/11/2015,3.80275,28.404269,90.540246,182.50405,69.306601
6/10/2015,3.812705,28.14807,90.265573,179.879665,69.297097
6/9/2015,3.762931,27.96438,89.725684,177.955754,68.860012
6/8/2015,3.792795,27.974048,90.284513,177.482183,68.993037
6/5/2015,3.862479,28.370431,90.492892,179.800734,69.420618
6/4/2015,3.882389,28.496115,91.222212,177.225668,70.456325
6/3/2015,3.892344,28.674971,91.421117,177.51178,71.159461
6/2/2015,3.852524,28.433273,91.203272,173.368,70.817394
6/1/2015,3.862479,28.413937,91.13697,173.022679,71.007435
5/29/2015,3.842569,28.259251,90.862289,170.901462,70.570343
5/28/2015,3.78284,28.534786,91.383237,172.756303,71.111949
5/27/2015,3.882389,28.684639,92.642974,174.29542,71.44452
5/26/2015,3.852524,28.322093,92.455167,171.779549,71.168965
5/22/2015,3.892344,27.974048,92.952842,172.835219,72.081143
5/21/2015,3.912254,27.814529,93.225157,174.186892,72.31869
5/20/2015,3.892344,27.82903,94.004539,175.14391,72.119152
5/19/2015,3.882389,27.664676,94.539776,175.597744,72.622749
5/18/2015,3.882389,27.538994,92.041999,174.808449,75.938898
5/15/2015,3.892344,27.379473,92.060783,172.795761,75.292771
5/14/2015,3.872434,27.331134,91.750907,171.128379,74.798677
5/13/2015,3.842569,27.20545,91.412862,169.62872,74.266575
5/12/2015,3.82266,27.713016,91.976268,171.098782,75.02672
5/11/2015,3.812705,27.925709,91.563108,171.868341,74.209559
5/8/2015,3.852524,28.235082,92.239198,171.029727,74.618139
5/7/2015,3.832615,27.998217,90.877625,169.441276,74.143046
5/6/2015,3.812705,27.872536,90.511411,167.290447,73.781978
5/5/2015,3.82266,28.027222,90.267266,167.537101,73.772475
5/4/2015,3.872434,28.413937,90.267266,170.023375,74.763916
5/1/2015,3.912254,28.235082,91.835422,169.4314,74.216263
4/30/2015,3.932163,27.920874,90.661657,167.300323,73.696942
4/29/2015,3.962028,28.201244,91.102986,167.300323,73.536418
4/28/2015,3.932163,28.520285,90.924579,168.947969,74.688376
4/27/2015,3.932163,28.462278,90.558365,166.767543,74.943322
4/24/2015,3.952073,28.829657,92.718089,167.675227,75.387102
4/23/2015,3.912254,28.631465,91.084209,167.823228,74.763916
4/22/2015,3.922208,28.404269,91.872976,167.734421,74.055746
4/21/2015,3.922208,28.442941,89.084115,167.635769,73.678053
4/20/2015,3.892344,28.264086,90.314219,166.79714,73.781919
4/17/2015,3.862479,28.239915,89.0935,165.75133,73.536418
4/16/2015,3.922208,28.844158,89.79776,166.974738,74.820568
4/15/2015,3.932163,28.960174,90.558365,167.250989,75.292681
4/14/2015,3.912254,28.510616,91.628838,169.204483,75.679818
4/13/2015,3.902299,28.413937,91.497377,170.81267,75.812009
4/10/2015,3.932163,28.911835,91.835422,172.036064,76.151931
4/9/2015,3.912254,28.805487,90.661657,170.605475,76.33133
4/8/2015,3.882389,28.607296,90.943356,169.539929,76.510735
4/7/2015,3.892344,28.191576,90.47385,168.869038,76.010296
4/6/2015,3.892344,28.138402,90.408119,164.439131,76.472965
4/2/2015,3.902299,28.007886,89.985567,163.995157,76.227471
4/1/2015,3.832615,27.5825,90.417511,164.014893,76.208583
3/31/2015,3.80275,27.297297,91.497377,163.235459,77.662694
3/30/2015,3.852524,27.364972,91.910538,164.518062,77.927076
3/27/2015,3.832615,26.920248,91.046648,162.386969,76.812888
3/26/2015,3.842569,26.905812,91.685177,163.274932,77.322771
3/25/2015,3.812705,27.204177,92.154683,163.215722,76.784562
3/24/2015,3.902299,27.704661,93.300279,166.895807,78.418078
3/23/2015,3.892344,28.450574,92.605412,168.355994,78.663572
3/20/2015,3.962028,28.609382,91.131163,169.737249,78.597477
3/19/2015,3.942118,28.272518,90.12642,171.523035,76.973405
3/18/2015,3.932163,28.388015,91.084209,170.980393,77.927076
3/17/2015,3.932163,28.455387,90.304827,173.358139,78.01206
3/16/2015,3.912254,28.753752,91.225063,174.94659,78.644691
3/13/2015,3.892344,28.416888,90.47385,171.00013,77.332216
3/12/2015,3.912254,28.551634,90.37995,171.256644,77.332216
3/11/2015,3.872434,27.940467,89.168623,169.263678,76.189701
3/10/2015,3.842569,28.248456,90.417511,167.72456,77.030061
3/9/2015,3.912254,29.148364,91.750907,170.595614,77.790316
3/6/2015,3.882389,29.052117,91.206278,170.674542,77.518124
3/5/2015,3.912254,29.032869,93.065526,172.280872,78.437945
3/4/2015,3.922208,29.080991,94.136,172.083765,77.508743
3/3/2015,3.981937,28.854811,93.657102,173.591542,78.25023
3/2/2015,3.942118,28.8115,93.901247,174.23211,78.803995
2/27/2015,3.872434,28.575696,92.868335,174.409489,78.775838
2/26/2015,3.882389,28.465012,93.441133,172.064067,78.653824
2/25/2015,3.862479,28.691191,91.844812,173.088955,78.437945
2/24/2015,3.892344,28.474635,88.419017,175.217586,79.376535
2/23/2015,3.812705,28.012651,87.795294,175.710324,79.404692
2/20/2015,3.842569,28.152209,87.683588,175.907416,79.123119
2/19/2015,3.852524,27.839406,87.683588,176.055231,78.391013
2/18/2015,3.882389,28.017464,88.046647,177.168824,80.990911
2/17/2015,3.872434,28.296579,87.832532,176.932304,80.681174
2/13/2015,3.812705,28.619007,89.042734,173.906901,80.540384
2/12/2015,3.882389,28.094461,88.521412,173.739372,80.615473
2/11/2015,3.792795,27.80572,87.702203,171.393935,81.037836
2/10/2015,3.733066,27.627663,87.525325,170.782945,81.9295
2/9/2015,3.693247,27.473669,86.315131,169.147052,80.634249
2/6/2015,3.703202,27.391858,87.497399,170.733668,81.967045
2/5/2015,3.673337,27.415921,87.82322,170.851921,81.920112
2/4/2015,3.593698,27.382235,87.553259,169.580664,81.328803
2/3/2015,3.623563,26.665195,87.432235,170.457736,80.897053
2/2/2015,3.593698,25.895221,86.119638,168.762717,80.446527
1/30/2015,3.533969,25.577606,86.054473,166.653799,79.76136
1/29/2015,3.573789,25.924093,86.827134,170.378896,82.333094
1/28/2015,3.543924,26.270583,82.647294,168.959809,81.488362
1/27/2015,3.623563,27.122368,83.382723,171.354523,82.15476
1/26/2015,3.643473,27.281174,84.406737,174.094144,83.187207
1/23/2015,3.553879,27.098306,83.373412,173.453576,83.074581
1/22/2015,3.593698,27.223427,84.611541,178.765289,82.877478
1/21/2015,3.553879,26.838439,84.099531,176.094659,81.319416
1/20/2015,3.47424,26.857689,84.527761,176.52827,81.366348
1/16/2015,3.51406,27.319674,85.170093,174.192683,81.44143
1/15/2015,3.504105,26.949123,85.067691,171.32496,82.01397
1/14/2015,3.49415,26.862501,85.216642,170.24093,81.291259
1/13/2015,3.524015,27.35336,86.417533,169.009086,83.825448
1/12/2015,3.553879,27.030932,86.585099,170.063552,84.491846
1/9/2015,3.51406,27.088682,86.771281,170.152241,83.862993
1/8/2015,3.524015,27.131993,87.841843,172.497663,84.914216
1/7/2015,3.394602,26.554511,87.516021,168.55576,83.159051
1/6/2015,3.334872,26.578572,86.017236,167.323916,81.009679
1/5/2015,3.384647,26.929873,85.858981,167.33378,80.390214
1/2/2015,3.464286,27.49051,86.81783,169.945285,80.624861
12/31/2014,3.484195,27.806878,87.227431,171.137717,80.606085
12/30/2014,3.49415,28.219116,87.739441,172.458251,81.460205
12/29/2014,3.504105,28.223911,88.47487,172.970702,81.319416
12/26/2014,3.47424,27.98903,88.232829,173.345173,81.572839
12/24/2014,3.47424,27.83564,87.348455,173.857625,81.122313
12/23/2014,3.464286,27.754152,87.711514,174.370076,81.338191
12/22/2014,3.47424,27.428196,87.404308,174.301086,81.07538
12/19/2014,3.454331,27.404227,86.780592,171.689581,79.930307
12/18/2014,3.444376,26.982404,87.199504,171.847261,80.662406
12/17/2014,3.394602,26.527025,85.319044,165.343115,79.057418
12/16/2014,3.314963,26.272972,82.591441,171.728993,77.865405
12/15/2014,3.324918,26.335285,82.349399,173.709809,78.785226
12/12/2014,3.394602,26.531817,84.360195,173.23677,78.663205
12/11/2014,3.444376,26.795459,84.686016,174.31095,78.681981
12/10/2014,3.424466,26.637274,83.78302,173.897052,77.884181
12/9/2014,3.47424,26.934468,85.049075,175.976403,78.428557
12/8/2014,3.454331,27.015958,86.212729,178.693268,79.057418
12/5/2014,3.47424,27.006371,89.657139,179.185455,78.954172
12/4/2014,3.563834,27.025545,89.052045,177.364358,79.554869
12/3/2014,3.583744,27.389848,88.903094,177.226546,79.723816
12/2/2014,3.573789,27.332327,88.540035,177.571083,80.643632
12/1/2014,3.593698,27.131,89.163751,174.923117,80.475625
11/28/2014,3.613608,27.341914,90.1226,175.395612,81.70768
11/26/2014,3.583744,27.255631,89.573359,172.344064,79.318241
11/25/2014,3.583744,27.140587,89.508195,172.1275,79.290234
11/24/2014,3.553879,26.373634,89.665063,172.787029,79.710257
11/21/2014,3.524015,25.923049,89.212911,171.733757,79.010226
11/20/2014,3.533969,26.066853,89.175999,169.804379,78.94489
11/19/2014,3.504105,26.066853,89.102176,168.997186,79.32757
11/18/2014,3.543924,26.086025,88.963767,169.312192,78.207522
11/17/2014,3.504105,25.956603,88.557748,168.642826,78.002178
11/14/2014,3.51406,25.932634,88.77921,168.879066,77.432819
11/13/2014,3.49415,26.028504,88.105595,168.888919,77.414155
11/12/2014,3.47424,25.692961,87.967179,169.115321,73.923326
11/11/2014,3.49415,25.38618,87.791852,169.646876,73.745989
11/10/2014,3.47424,25.381387,87.76417,169.056261,74.147341
11/7/2014,3.444376,26.435949,87.75494,168.544383,73.521974
11/6/2014,3.434421,26.546199,87.348929,169.016877,72.625934
11/5/2014,3.47424,26.407188,87.330469,166.772508,72.523263
11/4/2014,3.464286,26.186689,87.173601,164.350958,72.112582
11/3/2014,3.464286,26.651654,86.380023,164.587198,71.197871
10/31/2014,3.414511,26.531817,86.490757,164.78407,71.188535
10/30/2014,3.364737,26.052471,86.167784,162.707042,71.356543
10/29/2014,3.334872,26.316113,85.567992,163.179552,71.300543
10/28/2014,3.314963,26.234623,85.448028,165.571571,71.263207
10/27/2014,3.334872,25.908667,84.9036,162.638143,71.487215
10/24/2014,3.354782,26.00933,84.589856,161.319087,71.291207
10/23/2014,3.354782,25.510811,83.990058,159.960647,71.169871
10/22/2014,3.314963,24.681542,83.916242,155.993624,70.964527
10/21/2014,3.364737,25.017083,83.980835,157.381594,70.955192
10/20/2014,3.314963,24.590465,84.516034,153.434248,70.133824
10/17/2014,3.255234,24.293271,84.008517,153.680341,69.163113
10/16/2014,3.265189,23.770783,82.965795,149.555815,68.901769
10/15/2014,3.245279,24.374759,83.45486,151.416295,70.189824
10/14/2014,3.235324,24.671955,84.063881,151.317851,72.784614
10/13/2014,3.175595,24.753443,83.722462,148.896287,72.392591
10/10/2014,3.155685,25.223202,85.171203,152.331755,73.073958
10/9/2014,3.265189,25.558745,85.558762,154.064246,72.672606
10/8/2014,3.394602,26.253797,86.583032,157.745807,73.027286
10/7/2014,3.344827,25.510811,85.641808,153.621281,72.149918
10/6/2014,3.384647,25.592299,86.592255,156.751596,72.196583
10/3/2014,3.404557,25.71693,87.533479,160.196902,72.168582
10/2/2014,3.374692,25.328659,86.850635,156.544871,71.151207
10/1/2014,3.404557,25.3718,86.915228,155.668779,71.048535
9/30/2014,3.47424,25.779244,87.487338,158.927052,71.375215
9/29/2014,3.484195,25.961396,88.78844,159.64564,71.011199
9/26/2014,3.49415,25.891891,87.385833,157.283151,71.393879
9/25/2014,3.464286,25.748683,86.887546,154.704098,71.048535
9/24/2014,3.51406,26.187853,87.662665,156.820494,71.944574
9/23/2014,3.464286,26.240362,86.287748,155.530967,70.563176
9/22/2014,3.504105,26.665211,86.675307,155.393156,71.225871
9/19/2014,3.553879,27.085286,87.072096,155.855812,71.720559
9/18/2014,3.623563,27.137794,86.260066,156.446427,71.141871
9/17/2014,3.613608,27.252361,86.3062,157.214252,71.160535
9/16/2014,3.593698,27.31919,86.509209,152.243165,71.235207
9/15/2014,3.573789,27.218946,86.250836,151.632843,70.759184
9/12/2014,3.593698,27.247588,86.130872,151.367073,70.721848
9/11/2014,3.603653,27.199851,85.780224,150.146445,71.029863
9/10/2014,3.603653,27.166436,85.817135,148.4041,71.412551
9/9/2014,3.553879,27.023229,84.054651,148.640355,71.627223
9/8/2014,3.563834,26.674758,85.355753,150.018471,71.431215
9/5/2014,3.583744,26.588833,85.881729,150.707542,72.345926
9/4/2014,3.583744,26.1974,85.826365,149.46884,71.459215
9/3/2014,3.623563,26.192626,85.946322,149.144434,70.945863
9/2/2014,3.623563,26.149663,85.632585,147.856575,70.703183
8/29/2014,3.613608,26.121023,86.481527,145.379202,70.46984
8/28/2014,3.583744,26.025551,86.869087,145.369361,70.843191
8/27/2014,3.573789,26.044646,86.592257,146.578571,70.79652
8/26/2014,3.543924,26.044646,86.098228,146.75552,70.488504
8/25/2014,3.573789,26.087608,86.400136,147.25689,70.647183
8/22/2014,3.563834,25.863249,86.40928,146.932484,70.684519
8/21/2014,3.563834,25.987361,86.482471,148.004047,70.516511
8/20/2014,3.553879,26.082833,86.171419,148.082696,69.965816
8/19/2014,3.543924,26.016004,86.40928,147.463346,69.891144
8/18/2014,3.533969,26.125796,86.226309,147.876241,69.527128
8/15/2014,3.533969,26.078061,85.80547,146.204993,68.97644
8/14/2014,3.533969,25.953947,85.68654,147.109433,69.433792
8/13/2014,3.47424,25.829834,85.960996,146.824344,69.097777
8/12/2014,3.384647,25.681853,85.595048,145.919889,69.27512
8/11/2014,3.414511,25.657985,85.567603,145.772431,69.405792
8/8/2014,3.424466,25.538646,85.585904,145.34971,69.695136
8/7/2014,3.344827,25.147212,85.366331,143.550656,69.023105
8/6/2014,3.344827,25.252232,85.512713,143.009954,69.256449
8/5/2014,3.354782,25.385891,85.476117,144.356781,68.005725
8/4/2014,3.324918,25.70572,86.281199,146.313133,68.191182
8/1/2014,3.295053,25.486136,86.272055,144.268306,68.191182
7/31/2014,3.364737,25.648438,86.509916,144.396113,68.228274
7/30/2014,3.444376,26.450399,87.781582,146.834169,69.340991
7/29/2014,3.384647,26.24991,87.662651,144.65171,69.95299
7/28/2014,3.364737,26.125796,87.626056,147.001293,70.203349
7/25/2014,3.424466,25.963494,87.571166,148.308803,70.44444
7/24/2014,3.434421,26.31674,87.232662,149.921068,70.796799
7/23/2014,3.444376,26.116248,87.232662,150.098017,71.390249
7/22/2014,3.464286,26.078061,88.074339,150.697702,71.065707
7/21/2014,3.444376,25.6914,89.245376,149.773611,71.186249
7/18/2014,3.424466,26.035098,90.562781,150.284806,71.482974
7/17/2014,3.444376,25.872797,89.995567,149.331209,71.03789
7/16/2014,3.404557,26.27855,90.818943,151.76928,71.269707
7/15/2014,3.364737,26.202173,91.761263,149.331209,71.251157
7/14/2014,3.384647,26.27855,91.916789,148.515258,70.982256
7/11/2014,3.364737,26.039871,91.825303,148.092522,71.232615
7/10/2014,3.364737,25.949174,92.017425,147.718943,71.455157
7/9/2014,3.334872,26.125796,92.465708,148.76103,71.594249
7/8/2014,3.354782,25.447948,91.569134,148.613558,71.074982
7/7/2014,3.414511,25.863249,91.642326,149.114928,70.537165
7/3/2014,3.444376,26.206947,92.383373,151.012297,70.24044
7/2/2014,3.434421,26.044646,91.971679,149.694962,70.119898
7/1/2014,3.424466,25.829834,92.401668,149.803102,69.804624
6/30/2014,3.444376,25.62457,92.1638,148.820013,69.609899
6/27/2014,3.414511,25.731976,92.822506,148.849505,69.860258
6/26/2014,3.444376,25.480027,92.868252,148.937979,69.46154
6/25/2014,3.414511,25.294632,92.959738,148.85933,70.119898
6/24/2014,3.384647,25.023669,92.831657,147.14875,70.44444
6/23/2014,3.414511,24.923841,93.234201,146.362291,70.277532
6/20/2014,3.374692,25.071207,93.243345,145.615133,70.175532
6/19/2014,3.444376,25.166281,93.234201,145.103938,70.351715
6/18/2014,3.434421,25.033177,92.72187,146.431099,70.194074
6/17/2014,3.354782,24.814505,92.648679,137.937211,69.535716
6/16/2014,3.314963,24.88581,92.493153,136.895137,69.860258
6/13/2014,3.324918,24.942856,91.935083,137.700121,69.804624
6/12/2014,3.324918,25.03793,91.267233,136.659543,70.221898
6/11/2014,3.334872,25.056945,91.871043,140.13468,70.620623
6/10/2014,3.334872,25.137759,92.291881,141.15562,71.047165
6/9/2014,3.354782,25.171035,92.749315,141.018186,71.408798
6/6/2014,3.344827,25.15202,93.27994,140.085593,71.594249
6/5/2014,3.305008,25.056945,93.728224,140.036507,71.696248
6/4/2014,3.324918,24.857289,93.71908,140.3801,71.520066
6/3/2014,3.285098,24.87155,92.813356,140.331013,71.130615
6/2/2014,3.265189,24.98564,93.343981,141.607199,71.176981
5/30/2014,3.265189,24.814505,92.795061,141.518851,71.186249
5/29/2014,3.305008,24.752706,92.712719,141.882068,70.453715
5/28/2014,3.285098,24.648123,91.935093,140.841491,70.03644
5/27/2014,3.305008,24.747953,92.897097,139.63403,70.092074
5/23/2014,3.255234,24.705169,92.570377,138.907582,70.110624
5/22/2014,3.255234,24.576818,92.978773,136.77734,69.906624
5/21/2014,3.155685,24.410436,93.078605,136.502471,70.15699
5/20/2014,3.155685,24.077676,92.143826,134.941605,70.184807
5/19/2014,3.145731,24.19652,92.652054,136.453384,71.03789
5/16/2014,3.105911,23.859003,93.604987,135.697487,71.408798
5/15/2014,3.135776,23.916049,93.024154,136.13924,71.24189
5/14/2014,3.20546,23.68787,93.505156,136.77734,73.012965
5/13/2014,3.255234,23.820974,93.958932,137.572498,73.383873
5/12/2014,3.18555,24.077676,93.350873,137.582309,73.393148
5/9/2014,3.145731,24.244056,93.414402,135.000503,73.439507
5/8/2014,3.135776,24.291593,92.524997,134.195519,72.966606
5/7/2014,3.135776,24.595834,92.534074,136.001805,72.289698
5/6/2014,3.175595,24.62911,91.617444,133.007696,71.890976
5/5/2014,3.215414,24.938102,91.789881,133.361101,72.453129
5/2/2014,3.225369,24.733691,92.053073,134.440939,72.913909
5/1/2014,3.20546,24.771721,91.626522,133.743955,73.448409
4/30/2014,3.175595,24.60534,92.007692,133.753767,73.457627
4/29/2014,3.056137,24.505512,92.116601,132.988058,73.420763
4/28/2014,3.056137,24.576818,91.036611,132.065278,73.503708
4/25/2014,3.105911,24.229796,91.417788,131.751148,72.453129
4/24/2014,3.18555,24.419944,90.61006,133.586883,72.16744
4/23/2014,3.155685,24.343884,89.965699,133.832303,71.918621
4/22/2014,3.20546,24.163244,90.138136,134.519475,71.476269
4/21/2014,3.175595,23.711638,90.455778,133.773405,71.513132
4/17/2014,3.125821,23.340846,90.98216,133.066594,71.568431
